;fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
1041;6.9;0.49;0.19;1.7;0.079;13.0;26.0;0.9954700000000001;3.38;0.64;9.8;good
1022;7.0;0.51;0.09;2.1;0.062;4.0;9.0;0.99584;3.35;0.54;10.5;good
386;7.8;0.54;0.26;2.0;0.08800000000000001;23.0;48.0;0.9981;3.41;0.74;9.2;good
1346;6.1;0.59;0.01;2.1;0.055999999999999994;5.0;13.0;0.99472;3.52;0.56;11.4;good
281;7.7;0.27;0.68;3.5;0.358;5.0;10.0;0.9972;3.25;1.08;9.9;excellent
140;8.4;0.745;0.11;1.9;0.09;16.0;63.0;0.9965;3.19;0.82;9.6;good
773;7.9;0.4;0.29;1.8;0.157;1.0;44.0;0.9973;3.3;0.92;9.5;good
691;9.2;0.92;0.24;2.6;0.087;12.0;93.0;0.9998;3.48;0.54;9.8;good
627;8.8;0.6;0.29;2.2;0.098;5.0;15.0;0.9988;3.36;0.49;9.1;good
141;8.3;0.715;0.15;1.8;0.08900000000000001;10.0;52.0;0.9968;3.23;0.77;9.5;good
1239;6.5;0.67;0.0;4.3;0.057;11.0;20.0;0.9948799999999999;3.45;0.56;11.8;poor
1215;8.8;0.27;0.46;2.1;0.095;20.0;29.0;0.9948799999999999;3.26;0.56;11.3;good
366;12.8;0.615;0.66;5.8;0.083;7.0;42.0;1.0022;3.07;0.73;10.0;excellent
89;7.0;0.62;0.08;1.8;0.076;8.0;24.0;0.9978;3.48;0.53;9.0;good
638;7.7;0.915;0.12;2.2;0.14300000000000002;7.0;23.0;0.9964;3.35;0.65;10.2;excellent
1561;7.8;0.6;0.26;2.0;0.08;31.0;131.0;0.9962200000000001;3.21;0.52;9.9;good
866;6.8;0.49;0.22;2.3;0.071;13.0;24.0;0.9943799999999999;3.41;0.83;11.3;good
1075;9.1;0.25;0.34;2.0;0.071;45.0;67.0;0.99769;3.44;0.86;10.2;excellent
517;10.4;0.61;0.49;2.1;0.2;5.0;16.0;0.9994;3.16;0.63;8.4;poor
875;8.8;0.31;0.4;2.8;0.109;7.0;16.0;0.9961399999999999;3.31;0.79;11.8;excellent
677;8.6;0.8;0.11;2.3;0.084;12.0;31.0;0.9979;3.4;0.48;9.9;good
521;7.6;0.41;0.49;2.0;0.08800000000000001;16.0;43.0;0.998;3.48;0.64;9.1;good
1193;6.4;0.885;0.0;2.3;0.166;6.0;12.0;0.99551;3.56;0.51;10.8;good
588;5.0;0.42;0.24;2.0;0.06;19.0;50.0;0.9917;3.72;0.74;14.0;excellent
1073;8.0;0.62;0.33;2.7;0.08800000000000001;16.0;37.0;0.9972;3.31;0.58;10.7;good
189;7.9;0.49;0.32;1.9;0.08199999999999999;17.0;144.0;0.9968;3.2;0.55;9.5;good
1089;11.6;0.41;0.54;1.5;0.095;22.0;41.0;0.99735;3.02;0.76;9.9;excellent
382;8.3;0.26;0.42;2.0;0.08;11.0;27.0;0.9974;3.21;0.8;9.4;good
1222;8.1;0.53;0.22;2.2;0.078;33.0;89.0;0.9967799999999999;3.26;0.46;9.6;good
1556;6.6;0.88;0.04;2.2;0.066;12.0;20.0;0.99636;3.53;0.56;9.9;good
246;7.1;0.68;0.07;1.9;0.075;16.0;51.0;0.99685;3.38;0.52;9.5;good
982;7.3;0.52;0.32;2.1;0.07;51.0;70.0;0.99418;3.34;0.82;12.9;good
1160;10.6;0.36;0.57;2.3;0.087;6.0;20.0;0.9967600000000001;3.14;0.72;11.1;excellent
1198;7.7;0.26;0.26;2.0;0.052000000000000005;19.0;77.0;0.9951;3.15;0.79;10.9;good
1225;9.2;0.46;0.23;2.6;0.091;18.0;77.0;0.9992200000000001;3.15;0.51;9.4;good
713;8.0;0.43;0.36;2.3;0.075;10.0;48.0;0.9976;3.34;0.46;9.4;good
136;8.3;0.715;0.15;1.8;0.08900000000000001;10.0;52.0;0.9968;3.23;0.77;9.5;good
312;9.0;0.46;0.31;2.8;0.09300000000000001;19.0;98.0;0.99815;3.32;0.63;9.5;good
505;10.2;0.49;0.63;2.9;0.07200000000000001;10.0;26.0;0.9968;3.16;0.78;12.5;excellent
79;8.3;0.625;0.2;1.5;0.08;27.0;119.0;0.9972;3.16;1.12;9.1;poor
772;9.5;0.57;0.27;2.3;0.08199999999999999;23.0;144.0;0.99782;3.27;0.55;9.4;good
172;8.0;0.42;0.17;2.0;0.073;6.0;18.0;0.9972;3.29;0.61;9.2;good
1050;7.1;0.43;0.17;1.8;0.08199999999999999;27.0;51.0;0.99634;3.49;0.64;10.4;good
467;8.8;0.46;0.45;2.6;0.065;7.0;18.0;0.9947;3.32;0.79;14.0;good
1598;6.0;0.31;0.47;3.6;0.067;18.0;42.0;0.99549;3.39;0.66;11.0;good
151;9.2;0.52;1.0;3.4;0.61;32.0;69.0;0.9996;2.74;2.0;9.4;poor
1350;9.0;0.6;0.29;2.0;0.069;32.0;73.0;0.99654;3.34;0.57;10.0;good
1066;6.6;0.52;0.08;2.4;0.07;13.0;26.0;0.9935799999999999;3.4;0.72;12.5;excellent
943;9.8;0.5;0.34;2.3;0.094;10.0;45.0;0.99864;3.24;0.6;9.7;excellent
1234;7.1;0.75;0.01;2.2;0.059000000000000004;11.0;18.0;0.9924200000000001;3.39;0.4;12.8;good
614;9.2;0.755;0.18;2.2;0.14800000000000002;10.0;103.0;0.9969;2.87;1.36;10.2;good
507;11.2;0.67;0.55;2.3;0.084;6.0;13.0;1.0;3.17;0.71;9.5;good
670;6.9;0.4;0.24;2.5;0.083;30.0;45.0;0.9959;3.26;0.58;10.0;good
1581;6.2;0.56;0.09;1.7;0.053;24.0;32.0;0.9940200000000001;3.54;0.6;11.3;good
474;10.5;0.28;0.51;1.7;0.08;10.0;24.0;0.9982;3.2;0.89;9.4;good
273;8.4;0.715;0.2;2.4;0.076;10.0;38.0;0.99735;3.31;0.64;9.4;good
450;11.9;0.39;0.69;2.8;0.095;17.0;35.0;0.9994;3.1;0.61;10.8;good
437;11.1;0.45;0.73;3.2;0.066;6.0;22.0;0.9986;3.17;0.66;11.2;good
738;9.0;0.46;0.23;2.8;0.092;28.0;104.0;0.9983;3.1;0.56;9.2;good
1148;7.8;0.39;0.42;2.0;0.086;9.0;21.0;0.99526;3.39;0.66;11.6;good
1142;6.9;0.45;0.11;2.4;0.043;6.0;12.0;0.99354;3.3;0.65;11.4;good
1052;5.6;0.605;0.05;2.4;0.073;19.0;25.0;0.9925799999999999;3.56;0.55;12.9;good
444;5.3;0.57;0.01;1.7;0.054000000000000006;5.0;27.0;0.9934;3.57;0.84;12.5;excellent
1385;8.0;0.81;0.25;3.4;0.076;34.0;85.0;0.9966799999999999;3.19;0.42;9.2;good
52;6.6;0.5;0.04;2.1;0.068;6.0;14.0;0.9955;3.39;0.64;9.4;good
440;12.6;0.31;0.72;2.2;0.07200000000000001;6.0;29.0;0.9987;2.88;0.82;9.8;excellent
1044;6.4;0.39;0.33;3.3;0.046;12.0;53.0;0.9929399999999999;3.36;0.62;12.2;good
488;11.6;0.32;0.55;2.8;0.081;35.0;67.0;1.0002;3.32;0.92;10.8;excellent
309;7.4;0.29;0.38;1.7;0.062;9.0;30.0;0.9968;3.41;0.53;9.5;good
121;8.8;0.55;0.04;2.2;0.11900000000000001;14.0;56.0;0.9962;3.21;0.6;10.9;good
320;9.8;0.66;0.39;3.2;0.083;21.0;59.0;0.9989;3.37;0.71;11.5;excellent
282;7.6;0.52;0.12;3.0;0.067;12.0;53.0;0.9971;3.36;0.57;9.1;good
95;4.7;0.6;0.17;2.3;0.057999999999999996;17.0;106.0;0.9932;3.85;0.6;12.9;good
827;7.1;0.46;0.14;2.8;0.076;15.0;37.0;0.99624;3.36;0.49;10.7;good
1425;8.3;0.26;0.37;1.4;0.076;8.0;23.0;0.9974;3.26;0.7;9.6;good
378;11.4;0.625;0.66;6.2;0.08800000000000001;6.0;24.0;0.9988;3.11;0.99;13.3;good
1448;6.9;0.58;0.01;1.9;0.08;40.0;54.0;0.9968299999999999;3.4;0.73;9.7;good
613;8.2;0.39;0.38;1.5;0.057999999999999996;10.0;29.0;0.9962;3.26;0.74;9.8;good
1489;6.2;0.57;0.1;2.1;0.048;4.0;11.0;0.9944799999999999;3.44;0.76;10.8;good
757;8.1;0.87;0.0;2.2;0.084;10.0;31.0;0.99656;3.25;0.5;9.8;good
1540;6.2;0.52;0.08;4.4;0.071;11.0;32.0;0.99646;3.56;0.63;11.6;good
76;8.8;0.41;0.64;2.2;0.09300000000000001;9.0;42.0;0.9986;3.54;0.66;10.5;good
821;4.9;0.42;0.0;2.1;0.048;16.0;42.0;0.99154;3.71;0.74;14.0;excellent
175;6.9;0.5;0.04;1.5;0.085;19.0;49.0;0.9958;3.35;0.78;9.5;good
300;7.5;0.53;0.06;2.6;0.086;20.0;44.0;0.9965;3.38;0.59;10.7;good
363;12.5;0.46;0.63;2.0;0.071;6.0;15.0;0.9988;2.99;0.87;10.2;good
1145;8.2;0.2;0.43;2.5;0.076;31.0;51.0;0.99672;3.53;0.81;10.4;good
795;10.8;0.89;0.3;2.6;0.132;7.0;60.0;0.9978600000000001;2.99;1.18;10.2;good
22;7.9;0.43;0.21;1.6;0.106;10.0;37.0;0.9966;3.17;0.91;9.5;good
1074;7.5;0.77;0.2;8.1;0.098;30.0;92.0;0.99892;3.2;0.58;9.2;good
287;7.5;0.4;0.12;3.0;0.092;29.0;53.0;0.9967;3.37;0.7;10.3;good
940;9.6;0.33;0.52;2.2;0.07400000000000001;13.0;25.0;0.9950899999999999;3.36;0.76;12.4;excellent
118;8.8;0.55;0.04;2.2;0.11900000000000001;14.0;56.0;0.9962;3.21;0.6;10.9;good
953;10.2;0.34;0.48;2.1;0.052000000000000005;5.0;9.0;0.9945799999999999;3.2;0.69;12.1;excellent
94;5.0;1.02;0.04;1.4;0.045;41.0;85.0;0.9938;3.75;0.48;10.5;poor
1204;7.2;0.36;0.46;2.1;0.07400000000000001;24.0;44.0;0.99534;3.4;0.85;11.0;excellent
582;11.7;0.49;0.49;2.2;0.083;5.0;15.0;1.0;3.19;0.43;9.2;good
1413;9.9;0.57;0.25;2.0;0.10400000000000001;12.0;89.0;0.9963;3.04;0.9;10.1;good
1009;9.6;0.5;0.36;2.8;0.11599999999999999;26.0;55.0;0.9972200000000001;3.18;0.68;10.9;good
1299;7.6;1.58;0.0;2.1;0.13699999999999998;5.0;9.0;0.9947600000000001;3.5;0.4;10.9;poor
1564;7.2;0.695;0.13;2.0;0.076;12.0;20.0;0.99546;3.29;0.54;10.1;good
617;11.5;0.31;0.51;2.2;0.079;14.0;28.0;0.9982;3.03;0.93;9.8;good
265;11.8;0.26;0.52;1.8;0.071;6.0;10.0;0.9968;3.2;0.72;10.2;excellent
544;14.3;0.31;0.74;1.8;0.075;6.0;15.0;1.0008;2.86;0.79;8.4;good
1094;6.6;0.725;0.09;5.5;0.11699999999999999;9.0;17.0;0.99655;3.35;0.49;10.8;good
461;8.3;0.615;0.22;2.6;0.087;6.0;19.0;0.9982;3.26;0.61;9.3;good
1487;6.0;0.64;0.05;1.9;0.066;9.0;17.0;0.9949600000000001;3.52;0.78;10.6;good
326;11.6;0.53;0.66;3.65;0.121;6.0;14.0;0.9978;3.05;0.74;11.5;excellent
1109;10.8;0.47;0.43;2.1;0.171;27.0;66.0;0.9982;3.17;0.76;10.8;good
331;10.2;0.36;0.64;2.9;0.122;10.0;41.0;0.998;3.23;0.66;12.5;good
1527;7.1;0.53;0.07;1.7;0.071;15.0;24.0;0.9951;3.29;0.66;10.8;good
1363;8.0;0.83;0.27;2.0;0.08;11.0;63.0;0.9965200000000001;3.29;0.48;9.8;poor
458;10.4;0.33;0.63;2.8;0.084;5.0;22.0;0.9998;3.26;0.74;11.2;excellent
1119;5.6;0.66;0.0;2.5;0.066;7.0;15.0;0.99256;3.52;0.58;12.9;good
1218;8.2;0.4;0.31;1.9;0.08199999999999999;8.0;24.0;0.996;3.24;0.69;10.6;good
760;9.0;0.58;0.25;2.8;0.075;9.0;104.0;0.99779;3.23;0.57;9.7;good
591;6.6;0.39;0.49;1.7;0.07;23.0;149.0;0.9922;3.12;0.5;11.5;good
1120;7.9;0.54;0.34;2.5;0.076;8.0;17.0;0.99235;3.2;0.72;13.1;excellent
1092;7.0;0.54;0.09;2.0;0.081;10.0;16.0;0.99479;3.43;0.59;11.5;good
1151;6.1;0.58;0.23;2.5;0.044000000000000004;16.0;70.0;0.9935200000000001;3.46;0.65;12.5;good
1584;6.7;0.32;0.44;2.4;0.061;24.0;34.0;0.99484;3.29;0.8;11.6;excellent
1024;7.7;0.58;0.01;1.8;0.08800000000000001;12.0;18.0;0.9956799999999999;3.32;0.56;10.5;excellent
708;7.8;0.545;0.12;2.5;0.068;11.0;35.0;0.996;3.34;0.61;11.6;good
724;7.5;1.115;0.1;3.1;0.086;5.0;12.0;0.9958;3.54;0.6;11.2;poor
697;7.0;0.65;0.02;2.1;0.066;8.0;25.0;0.9972;3.47;0.67;9.5;good
703;7.5;0.38;0.48;2.6;0.073;22.0;84.0;0.9972;3.32;0.7;9.6;poor
997;5.6;0.66;0.0;2.2;0.087;3.0;11.0;0.9937799999999999;3.71;0.63;12.8;excellent
889;10.7;0.9;0.34;6.6;0.11199999999999999;23.0;99.0;1.00289;3.22;0.68;9.3;good
531;11.9;0.38;0.49;2.7;0.098;12.0;42.0;1.0004;3.16;0.61;10.3;good
1394;6.4;0.57;0.14;3.9;0.07;27.0;73.0;0.99669;3.32;0.48;9.2;good
1058;9.9;0.53;0.57;2.4;0.09300000000000001;30.0;52.0;0.9971;3.19;0.76;11.6;excellent
652;15.9;0.36;0.65;7.5;0.096;22.0;71.0;0.9976;2.98;0.84;14.9;good
1544;8.4;0.37;0.43;2.3;0.063;12.0;19.0;0.9955;3.17;0.81;11.2;excellent
1101;7.4;0.49;0.27;2.1;0.071;14.0;25.0;0.9938799999999999;3.35;0.63;12.0;good
1484;6.8;0.91;0.06;2.0;0.06;4.0;11.0;0.99592;3.53;0.64;10.9;poor
333;8.4;0.56;0.08;2.1;0.105;16.0;44.0;0.9958;3.13;0.52;11.0;good
489;9.3;0.39;0.4;2.6;0.073;10.0;26.0;0.9984;3.34;0.75;10.2;good
171;8.0;0.42;0.17;2.0;0.073;6.0;18.0;0.9972;3.29;0.61;9.2;good
619;11.3;0.37;0.41;2.3;0.08800000000000001;6.0;16.0;0.9988;3.09;0.8;9.3;good
607;8.8;0.48;0.41;3.3;0.092;26.0;52.0;0.9982;3.31;0.53;10.5;good
1230;7.7;0.18;0.34;2.7;0.066;15.0;58.0;0.9947;3.37;0.78;11.8;good
700;10.6;1.02;0.43;2.9;0.076;26.0;88.0;0.9984;3.08;0.57;10.1;good
396;6.6;0.735;0.02;7.9;0.122;68.0;124.0;0.9994;3.47;0.53;9.9;good
635;8.7;0.84;0.0;1.4;0.065;24.0;33.0;0.9954;3.27;0.55;9.7;good
1227;9.0;0.58;0.25;2.0;0.10400000000000001;8.0;21.0;0.99769;3.27;0.72;9.6;good
551;9.4;0.43;0.24;2.8;0.092;14.0;45.0;0.998;3.19;0.73;10.0;good
414;8.8;0.52;0.34;2.7;0.087;24.0;122.0;0.9982;3.26;0.61;9.5;good
807;8.2;0.28;0.4;2.4;0.052000000000000005;4.0;10.0;0.99356;3.33;0.7;12.8;excellent
1002;9.1;0.29;0.33;2.05;0.063;13.0;27.0;0.99516;3.26;0.84;11.7;excellent
1366;7.3;0.74;0.08;1.7;0.094;10.0;45.0;0.9957600000000001;3.24;0.5;9.8;good
1279;9.8;0.3;0.39;1.7;0.062;3.0;9.0;0.9948;3.14;0.57;11.5;excellent
1039;8.9;0.5;0.21;2.2;0.08800000000000001;21.0;39.0;0.99692;3.33;0.83;11.1;good
1386;7.4;0.64;0.07;1.8;0.1;8.0;23.0;0.9961;3.3;0.58;9.6;good
181;8.9;0.61;0.49;2.0;0.27;23.0;110.0;0.9972;3.12;1.02;9.3;good
1102;6.1;0.48;0.09;1.7;0.078;18.0;30.0;0.9940200000000001;3.45;0.54;11.2;good
1163;9.0;0.785;0.24;1.7;0.078;10.0;21.0;0.99692;3.29;0.67;10.0;good
526;7.3;0.365;0.49;2.5;0.08800000000000001;39.0;106.0;0.9966;3.36;0.78;11.0;good
420;9.5;0.56;0.33;2.4;0.08900000000000001;35.0;67.0;0.9972;3.28;0.73;11.8;excellent
972;10.1;0.38;0.5;2.4;0.10400000000000001;6.0;13.0;0.9964299999999999;3.22;0.65;11.6;excellent
260;7.9;0.33;0.23;1.7;0.077;18.0;45.0;0.99625;3.29;0.65;9.3;good
186;7.4;0.39;0.48;2.0;0.08199999999999999;14.0;67.0;0.9972;3.34;0.55;9.2;good
570;11.5;0.35;0.49;3.3;0.07;10.0;37.0;1.0003;3.32;0.91;11.0;good
568;9.8;0.5;0.49;2.6;0.25;5.0;20.0;0.9990000000000001;3.31;0.79;10.7;good
739;9.0;0.69;0.0;2.4;0.08800000000000001;19.0;38.0;0.9990000000000001;3.35;0.6;9.3;good
1117;7.0;0.69;0.07;2.5;0.091;15.0;21.0;0.99572;3.38;0.6;11.3;good
108;8.0;0.33;0.53;2.5;0.091;18.0;80.0;0.9976;3.37;0.8;9.6;good
742;6.5;0.615;0.0;1.9;0.065;9.0;18.0;0.9972;3.46;0.65;9.2;good
1025;8.6;0.83;0.0;2.8;0.095;17.0;43.0;0.9982200000000001;3.33;0.6;10.4;good
877;7.7;0.715;0.01;2.1;0.064;31.0;43.0;0.99371;3.41;0.57;11.8;good
384;7.7;0.51;0.28;2.1;0.087;23.0;54.0;0.998;3.42;0.74;9.2;good
269;11.5;0.18;0.51;4.0;0.10400000000000001;4.0;23.0;0.9996;3.28;0.97;10.1;good
1427;7.6;0.41;0.33;2.5;0.078;6.0;23.0;0.9957;3.3;0.58;11.2;good
428;9.1;0.52;0.33;1.3;0.07;9.0;30.0;0.9978;3.24;0.6;9.3;good
963;8.8;0.27;0.39;2.0;0.1;20.0;27.0;0.99546;3.15;0.69;11.2;good
1509;7.9;0.18;0.4;1.8;0.062;7.0;20.0;0.9941;3.28;0.7;11.1;good
906;7.2;0.54;0.27;2.6;0.084;12.0;78.0;0.9964;3.39;0.71;11.0;good
1329;7.4;0.6;0.26;2.1;0.083;17.0;91.0;0.99616;3.29;0.56;9.8;good
1454;11.7;0.45;0.63;2.2;0.073;7.0;23.0;0.99974;3.21;0.69;10.9;good
669;11.3;0.34;0.45;2.0;0.08199999999999999;6.0;15.0;0.9988;2.94;0.66;9.2;good
825;7.1;0.46;0.14;2.8;0.076;15.0;37.0;0.99624;3.36;0.49;10.7;good
828;7.8;0.57;0.09;2.3;0.065;34.0;45.0;0.9941700000000001;3.46;0.74;12.7;excellent
1165;8.5;0.44;0.5;1.9;0.369;15.0;38.0;0.99634;3.01;1.1;9.4;good
655;9.7;0.55;0.17;2.9;0.087;20.0;53.0;1.0004;3.14;0.61;9.4;good
1106;8.2;0.23;0.42;1.9;0.069;9.0;17.0;0.9937600000000001;3.21;0.54;12.3;good
279;8.9;0.4;0.32;5.6;0.087;10.0;47.0;0.9991;3.38;0.77;10.5;excellent
971;10.4;0.26;0.48;1.9;0.066;6.0;10.0;0.99724;3.33;0.87;10.9;good
365;10.0;0.42;0.5;3.4;0.107;7.0;21.0;0.9979;3.26;0.93;11.8;good
634;7.9;0.35;0.21;1.9;0.073;46.0;102.0;0.9964;3.27;0.58;9.5;good
897;7.1;0.59;0.01;2.3;0.08;27.0;43.0;0.9955;3.42;0.58;10.7;good
1000;7.5;0.43;0.3;2.2;0.062;6.0;12.0;0.99495;3.44;0.72;11.5;excellent
1206;7.2;0.36;0.46;2.1;0.07400000000000001;24.0;44.0;0.99534;3.4;0.85;11.0;excellent
129;6.1;0.38;0.15;1.8;0.07200000000000001;6.0;19.0;0.9955;3.42;0.57;9.4;good
199;6.9;1.09;0.06;2.1;0.061;12.0;31.0;0.9948;3.51;0.43;11.4;poor
1091;7.9;0.34;0.42;2.0;0.086;8.0;19.0;0.99546;3.35;0.6;11.4;good
187;7.7;0.705;0.1;2.6;0.084;9.0;26.0;0.9976;3.39;0.49;9.7;good
949;8.9;0.12;0.45;1.8;0.075;10.0;21.0;0.9955200000000001;3.41;0.76;11.9;excellent
292;10.4;0.55;0.23;2.7;0.091;18.0;48.0;0.9994;3.22;0.64;10.3;good
75;8.8;0.41;0.64;2.2;0.09300000000000001;9.0;42.0;0.9986;3.54;0.66;10.5;good
1030;7.1;0.59;0.0;2.1;0.091;9.0;14.0;0.9948799999999999;3.42;0.55;11.5;excellent
659;7.1;0.84;0.02;4.4;0.096;5.0;13.0;0.997;3.41;0.57;11.0;poor
1331;7.8;0.87;0.26;3.8;0.107;31.0;67.0;0.9966799999999999;3.26;0.46;9.2;good
1575;7.5;0.52;0.4;2.2;0.06;12.0;20.0;0.99474;3.26;0.64;11.8;good
16;8.5;0.28;0.56;1.8;0.092;35.0;103.0;0.9969;3.3;0.75;10.5;excellent
195;7.8;0.59;0.33;2.0;0.07400000000000001;24.0;120.0;0.9968;3.25;0.54;9.4;good
107;6.2;0.63;0.31;1.7;0.08800000000000001;15.0;64.0;0.9969;3.46;0.79;9.3;good
347;13.8;0.49;0.67;3.0;0.09300000000000001;6.0;15.0;0.9986;3.02;0.93;12.0;good
1547;6.3;0.6;0.1;1.6;0.048;12.0;26.0;0.99306;3.55;0.51;12.1;good
800;7.2;0.61;0.08;4.0;0.08199999999999999;26.0;108.0;0.99641;3.25;0.51;9.4;good
375;11.5;0.54;0.71;4.4;0.124;6.0;15.0;0.9984;3.01;0.83;11.8;excellent
550;6.8;0.51;0.01;2.1;0.07400000000000001;9.0;25.0;0.9958;3.33;0.56;9.5;good
442;15.6;0.685;0.76;3.7;0.1;6.0;43.0;1.0032;2.95;0.68;11.2;excellent
1537;5.4;0.58;0.08;1.9;0.059000000000000004;20.0;31.0;0.99484;3.5;0.64;10.2;good
426;6.4;0.67;0.08;2.1;0.045;19.0;48.0;0.9949;3.49;0.49;11.4;good
188;7.9;0.5;0.33;2.0;0.084;15.0;143.0;0.9968;3.2;0.55;9.5;good
553;5.0;1.04;0.24;1.6;0.05;32.0;96.0;0.9934;3.74;0.62;11.5;good
755;7.8;0.91;0.07;1.9;0.057999999999999996;22.0;47.0;0.99525;3.51;0.43;10.7;good
1339;7.5;0.51;0.02;1.7;0.084;13.0;31.0;0.9953799999999999;3.36;0.54;10.5;good
406;9.8;0.44;0.47;2.5;0.063;9.0;28.0;0.9981;3.24;0.65;10.8;good
328;13.4;0.27;0.62;2.6;0.08199999999999999;6.0;21.0;1.0002;3.16;0.67;9.7;good
250;10.8;0.32;0.44;1.6;0.063;16.0;37.0;0.9985;3.22;0.78;10.0;good
457;9.2;0.63;0.21;2.7;0.09699999999999999;29.0;65.0;0.9988;3.28;0.58;9.6;good
1046;7.6;0.78;0.0;1.7;0.076;33.0;45.0;0.9961200000000001;3.31;0.62;10.7;good
1176;6.5;0.88;0.03;5.6;0.079;23.0;47.0;0.99572;3.58;0.5;11.2;poor
1211;6.6;0.44;0.15;2.1;0.076;22.0;53.0;0.9957;3.32;0.62;9.3;good
985;7.4;0.58;0.0;2.0;0.064;7.0;11.0;0.9956200000000001;3.45;0.58;11.3;good
779;7.1;0.52;0.03;2.6;0.076;21.0;92.0;0.99745;3.5;0.6;9.8;good
294;13.3;0.34;0.52;3.2;0.094;17.0;53.0;1.0014;3.05;0.81;9.5;good
630;8.7;0.54;0.26;2.5;0.09699999999999999;7.0;31.0;0.9976;3.27;0.6;9.3;good
143;6.3;0.39;0.08;1.7;0.066;3.0;20.0;0.9954;3.34;0.58;9.4;good
1062;8.0;0.38;0.44;1.9;0.098;6.0;15.0;0.9956;3.3;0.64;11.4;good
731;8.9;0.875;0.13;3.45;0.08800000000000001;4.0;14.0;0.9994;3.44;0.52;11.5;good
1267;10.4;0.43;0.5;2.3;0.068;13.0;19.0;0.996;3.1;0.87;11.4;good
1420;7.8;0.53;0.01;1.6;0.077;3.0;19.0;0.995;3.16;0.46;9.8;good
1262;9.8;0.45;0.38;2.5;0.081;34.0;66.0;0.99726;3.15;0.58;9.8;good
955;8.5;0.21;0.52;1.9;0.09;9.0;23.0;0.9964799999999999;3.36;0.67;10.4;good
1539;7.2;0.39;0.32;1.8;0.065;34.0;60.0;0.9971399999999999;3.46;0.78;9.9;good
567;8.7;0.7;0.24;2.5;0.226;5.0;15.0;0.9991;3.32;0.6;9.0;good
1469;7.3;0.98;0.05;2.1;0.061;20.0;49.0;0.99705;3.31;0.55;9.7;poor
1361;8.3;0.85;0.14;2.5;0.09300000000000001;13.0;54.0;0.99724;3.36;0.54;10.1;good
204;7.0;0.43;0.36;1.6;0.08900000000000001;14.0;37.0;0.99615;3.34;0.56;9.2;good
1431;7.6;0.43;0.31;2.1;0.069;13.0;74.0;0.9958;3.26;0.54;9.9;good
208;7.8;0.44;0.28;2.7;0.1;18.0;95.0;0.9966;3.22;0.67;9.4;good
896;8.3;0.31;0.39;2.4;0.078;17.0;43.0;0.99444;3.31;0.77;12.5;excellent
976;7.2;0.41;0.3;2.1;0.083;35.0;72.0;0.997;3.44;0.52;9.4;good
197;11.5;0.3;0.6;2.0;0.067;12.0;27.0;0.9981;3.11;0.97;10.1;good
142;5.2;0.34;0.0;1.8;0.05;27.0;63.0;0.9916;3.68;0.79;14.0;good
1583;6.2;0.46;0.29;2.1;0.07400000000000001;32.0;98.0;0.9957799999999999;3.33;0.62;9.8;good
725;9.0;0.66;0.17;3.0;0.077;5.0;13.0;0.9976;3.29;0.55;10.4;good
1337;6.0;0.5;0.0;1.4;0.057;15.0;26.0;0.9944799999999999;3.36;0.45;9.5;good
1474;9.9;0.5;0.5;13.8;0.205;48.0;82.0;1.00242;3.16;0.75;8.8;good
482;10.6;0.36;0.59;2.2;0.152;6.0;18.0;0.9986;3.04;1.05;9.4;good
660;7.2;0.52;0.07;1.4;0.07400000000000001;5.0;20.0;0.9973;3.32;0.81;9.6;good
10;6.7;0.58;0.08;1.8;0.09699999999999999;15.0;65.0;0.9959;3.28;0.54;9.2;good
456;8.9;0.59;0.39;2.3;0.095;5.0;22.0;0.9986;3.37;0.58;10.3;good
193;7.6;0.55;0.21;2.2;0.071;7.0;28.0;0.9964;3.28;0.55;9.7;good
1026;7.9;0.31;0.32;1.9;0.066;14.0;36.0;0.99364;3.41;0.56;12.6;good
1410;6.6;0.96;0.0;1.8;0.08199999999999999;5.0;16.0;0.9936;3.5;0.44;11.9;good
842;10.6;0.5;0.45;2.6;0.11900000000000001;34.0;68.0;0.99708;3.23;0.72;10.9;good
1483;8.1;0.33;0.44;1.5;0.042;6.0;12.0;0.9954200000000001;3.35;0.61;10.7;good
398;11.5;0.59;0.59;2.6;0.087;13.0;49.0;0.9988;3.18;0.65;11.0;good
504;10.5;0.24;0.42;1.8;0.077;6.0;22.0;0.9976;3.21;1.05;10.8;excellent
305;10.3;0.53;0.48;2.5;0.063;6.0;25.0;0.9998;3.12;0.59;9.3;good
667;11.3;0.34;0.45;2.0;0.08199999999999999;6.0;15.0;0.9988;2.94;0.66;9.2;good
618;11.4;0.46;0.5;2.7;0.122;4.0;17.0;1.0006;3.13;0.7;10.2;good
257;6.6;0.695;0.0;2.1;0.075;12.0;56.0;0.9968;3.49;0.67;9.2;good
1055;8.2;0.64;0.27;2.0;0.095;5.0;77.0;0.9974700000000001;3.13;0.62;9.1;good
1139;8.2;0.51;0.24;2.0;0.079;16.0;86.0;0.99764;3.34;0.64;9.5;good
536;9.9;0.63;0.24;2.4;0.077;6.0;33.0;0.9974;3.09;0.57;9.4;good
998;8.9;0.84;0.34;1.4;0.05;4.0;10.0;0.99554;3.12;0.48;9.1;good
