;fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
4189;6.4;0.21;0.21;5.1;0.09699999999999999;21.0;105.0;0.9939;3.07;0.46;9.6;good
4199;8.1;0.27;0.33;1.3;0.045;26.0;100.0;0.99066;2.98;0.44;12.4;good
2268;6.3;0.2;0.3;5.9;0.034;35.0;152.0;0.9964200000000001;3.47;0.4;8.5;good
2571;7.0;0.16;0.32;1.1;0.032;29.0;80.0;0.98972;3.23;0.36;12.1;good
2229;6.9;0.25;0.35;9.2;0.034;42.0;150.0;0.9947;3.21;0.36;11.5;good
4186;7.6;0.27;0.32;1.2;0.043;23.0;72.0;0.99236;3.06;0.68;10.5;good
2029;7.6;0.34;0.39;7.6;0.04;45.0;215.0;0.9965;3.11;0.53;9.2;good
2403;8.8;0.33;0.36;2.1;0.034;19.0;125.0;0.99166;2.96;0.98;12.7;good
4124;6.0;0.13;0.36;1.6;0.052000000000000005;23.0;72.0;0.98974;3.1;0.5;11.5;excellent
4826;6.0;0.34;0.29;6.1;0.046;29.0;134.0;0.9946200000000001;3.48;0.57;10.7;good
2672;7.0;0.15;0.3;13.3;0.049;46.0;120.0;0.9970399999999999;3.2;0.36;9.5;excellent
4244;7.6;0.36;0.48;13.5;0.038;44.0;116.0;0.9982;3.04;0.48;9.2;good
806;6.4;0.31;0.26;13.2;0.046;57.0;205.0;0.9975;3.17;0.41;9.6;good
1842;8.2;0.18;0.31;11.8;0.039;96.0;249.0;0.9976;3.07;0.52;9.5;good
2272;6.2;0.25;0.28;8.5;0.035;28.0;108.0;0.9948600000000001;3.4;0.42;10.4;good
3892;6.0;0.21;0.3;8.7;0.036000000000000004;47.0;127.0;0.9936799999999999;3.18;0.39;10.6;good
3913;7.2;0.25;0.32;1.5;0.054000000000000006;24.0;105.0;0.99154;3.17;0.48;11.1;good
4496;7.5;0.24;0.29;1.1;0.046;34.0;84.0;0.9902;3.04;0.39;11.45;good
1980;7.6;0.2;0.3;14.2;0.055999999999999994;53.0;212.5;0.9990000000000001;3.14;0.46;8.9;excellent
1384;6.8;0.23;0.4;1.6;0.047;5.0;133.0;0.993;3.23;0.7;11.4;good
2653;6.4;0.28;0.27;11.0;0.042;45.0;148.0;0.9978600000000001;3.14;0.46;8.7;good
1540;7.1;0.18;0.74;15.6;0.044000000000000004;44.0;176.0;0.9996;3.38;0.67;9.0;good
1457;8.3;0.2;0.74;4.45;0.044000000000000004;33.0;130.0;0.9924;3.25;0.42;12.2;good
880;7.1;0.21;0.32;2.2;0.037000000000000005;28.0;141.0;0.993;3.2;0.57;10.0;excellent
2983;6.0;0.26;0.32;3.8;0.028999999999999998;48.0;180.0;0.99011;3.15;0.34;12.0;good
1764;6.7;0.27;0.25;8.0;0.053;54.0;202.0;0.9961;3.22;0.43;9.3;good
1713;6.6;0.34;0.27;6.2;0.059000000000000004;23.0;136.0;0.9957;3.3;0.49;10.1;good
1739;8.4;0.29;0.29;1.05;0.032;4.0;55.0;0.9908;2.91;0.32;11.4;poor
3343;6.9;0.36;0.28;13.55;0.048;51.0;189.0;0.99782;3.0;0.6;9.5;excellent
4730;7.9;0.3;0.6;1.85;0.048;13.0;106.0;0.99331;3.24;0.49;11.85;good
346;5.6;0.34;0.1;1.3;0.031;20.0;68.0;0.9906;3.36;0.51;11.2;excellent
1895;7.9;0.26;0.33;10.3;0.039;73.0;212.0;0.9969;2.93;0.49;9.5;good
2841;5.5;0.375;0.38;1.7;0.036000000000000004;17.0;98.0;0.9914200000000001;3.29;0.39;10.5;good
722;6.9;0.31;0.34;1.6;0.032;23.0;128.0;0.9917;3.37;0.47;11.7;good
3413;6.7;0.21;0.48;14.8;0.05;31.0;195.0;0.9994200000000001;2.95;0.75;8.8;good
4038;6.4;0.29;0.57;1.0;0.06;15.0;120.0;0.9924;3.06;0.41;9.5;good
1554;7.9;0.42;0.49;8.2;0.055999999999999994;32.0;164.0;0.9965;3.29;0.6;11.2;excellent
1450;7.8;0.43;0.49;13.0;0.033;37.0;158.0;0.9955;3.14;0.35;11.3;good
3638;6.4;0.29;0.32;2.4;0.013999999999999999;34.0;89.0;0.99008;3.24;0.66;12.5;excellent
3796;6.6;0.13;0.29;13.9;0.055999999999999994;33.0;95.0;0.99702;3.17;0.39;9.4;good
3325;6.8;0.25;0.28;5.0;0.035;42.0;126.0;0.9904799999999999;3.12;0.38;12.6;excellent
1665;6.5;0.13;0.37;1.0;0.036000000000000004;48.0;114.0;0.9911;3.41;0.51;11.5;excellent
2551;6.3;0.26;0.42;7.1;0.045;62.0;209.0;0.99544;3.2;0.53;9.5;good
1634;8.3;0.25;0.49;16.8;0.048;50.0;228.0;1.0001;3.03;0.52;9.2;good
4045;7.4;0.16;0.27;15.5;0.05;25.0;135.0;0.9984;2.9;0.43;8.7;excellent
4777;5.9;0.27;0.32;2.0;0.034;31.0;102.0;0.9895200000000001;3.16;0.56;12.3;good
4322;7.4;0.16;0.33;1.2;0.042;47.0;121.0;0.99198;3.04;0.68;10.5;excellent
3201;7.9;0.34;0.44;6.5;0.027000000000000003;47.0;126.0;0.99124;2.96;0.37;12.5;good
455;6.4;0.41;0.24;14.0;0.048;24.0;113.0;0.9982;3.44;0.53;9.8;good
4319;6.7;0.41;0.24;5.4;0.035;33.0;115.0;0.9901;3.12;0.44;12.8933333333333;excellent
1437;8.2;0.18;0.49;1.1;0.033;28.0;81.0;0.9923;3.0;0.68;10.4;excellent
3660;5.8;0.32;0.28;4.3;0.032;46.0;115.0;0.98946;3.16;0.57;13.0;excellent
122;7.4;0.16;0.31;6.85;0.059000000000000004;31.0;131.0;0.9952;3.29;0.34;9.7;good
470;8.6;0.37;0.7;12.15;0.039;21.0;158.0;0.9983;3.0;0.73;9.3;good
321;6.6;0.24;0.35;7.7;0.031;36.0;135.0;0.9938;3.19;0.37;10.5;good
31;8.3;0.14;0.34;1.1;0.042;7.0;47.0;0.9934;3.47;0.4;10.2;good
3035;6.0;0.24;0.33;2.5;0.026000000000000002;31.0;85.0;0.9901399999999999;3.13;0.5;11.3;excellent
4518;9.0;0.2;0.33;3.5;0.049;10.0;40.0;0.9944;3.14;0.36;9.8;good
4182;7.5;0.38;0.56;9.7;0.055;15.0;170.0;0.99605;3.13;0.65;9.9;good
4657;6.0;0.29;0.41;10.8;0.048;55.0;149.0;0.9937;3.09;0.59;11.0;excellent
4460;6.6;0.18;0.26;17.3;0.051;17.0;149.0;0.9984;3.0;0.43;9.4;good
705;8.6;0.27;0.46;6.1;0.032;13.0;41.0;0.993;2.89;0.34;10.9;good
1721;8.2;0.15;0.48;2.7;0.052000000000000005;24.0;190.0;0.995;3.5;0.45;10.9;excellent
1750;7.4;0.18;0.3;10.4;0.045;44.0;174.0;0.9966;3.11;0.57;9.7;good
4893;6.2;0.21;0.29;1.6;0.039;24.0;92.0;0.9911399999999999;3.27;0.5;11.2;good
3478;6.2;0.36;0.45;10.4;0.06;22.0;184.0;0.99711;3.31;0.56;9.8;good
3306;6.0;0.32;0.3;1.9;0.033;41.0;142.0;0.9891200000000001;3.29;0.42;12.8;excellent
4715;6.7;0.15;0.32;7.9;0.034;17.0;81.0;0.9951200000000001;3.29;0.31;10.0;good
2810;7.8;0.26;0.31;3.6;0.025;22.0;100.0;0.99066;2.99;0.47;12.1;excellent
3847;6.4;0.32;0.23;16.2;0.055;36.0;176.0;0.9986;3.26;0.54;9.1;good
410;7.2;0.25;0.39;18.95;0.038;42.0;155.0;0.9999;2.97;0.47;9.0;good
3224;5.7;0.15;0.28;3.7;0.045;57.0;151.0;0.9913;3.22;0.27;11.2;good
4691;6.9;0.19;0.31;19.25;0.043;38.0;167.0;0.99954;2.93;0.52;9.1;excellent
274;7.0;0.29;0.54;10.7;0.046;59.0;234.0;0.9966;3.05;0.61;9.5;good
3231;6.8;0.21;0.37;7.0;0.038;27.0;107.0;0.99206;2.98;0.82;11.5;good
3135;6.6;0.39;0.39;11.9;0.057;51.0;221.0;0.99851;3.26;0.51;8.9;good
2586;6.8;0.18;0.3;12.8;0.062;19.0;171.0;0.99808;3.0;0.52;9.0;excellent
1417;8.6;0.55;0.35;15.55;0.057;35.5;366.5;1.0001;3.04;0.63;11.0;poor
3291;5.6;0.12;0.33;2.9;0.044000000000000004;21.0;73.0;0.9889600000000001;3.17;0.32;12.9;excellent
1996;7.0;0.28;0.33;14.6;0.043;47.0;168.0;0.9994;3.34;0.67;8.8;good
1215;8.0;0.28;0.42;7.1;0.045;41.0;169.0;0.9959;3.17;0.43;10.6;good
3079;6.6;0.35;0.34;4.9;0.032;9.0;125.0;0.9925299999999999;3.32;0.81;12.0;good
4301;7.2;0.34;0.23;8.9;0.105;22.0;155.0;0.99692;3.01;0.58;9.5;good
1249;8.4;0.57;0.44;10.7;0.051;46.0;195.0;0.9981;3.15;0.51;10.4;good
4251;7.0;0.24;0.24;1.8;0.047;29.0;91.0;0.99251;3.3;0.43;9.9;good
3727;5.7;0.265;0.28;6.9;0.036000000000000004;46.0;150.0;0.9929899999999999;3.36;0.44;10.8;excellent
1489;7.9;0.16;0.74;17.85;0.037000000000000005;52.0;187.0;0.9998;2.99;0.41;9.3;good
4013;6.5;0.46;0.24;11.5;0.051;56.0;171.0;0.9958799999999999;3.08;0.56;9.8;good
155;7.4;0.24;0.42;14.0;0.066;48.0;198.0;0.9979;2.89;0.42;8.9;good
3721;7.7;0.3;0.23;2.0;0.068;28.0;138.0;0.99382;3.11;0.62;9.8;good
4315;6.7;0.41;0.24;5.4;0.035;33.0;115.0;0.9901;3.12;0.44;12.8933333333333;excellent
2138;5.5;0.24;0.32;8.7;0.06;19.0;102.0;0.9940000000000001;3.27;0.31;10.4;good
1275;6.2;0.22;0.27;1.5;0.064;20.0;132.0;0.9938;3.22;0.46;9.2;good
2252;7.2;0.29;0.2;7.7;0.046;51.0;174.0;0.99582;3.16;0.52;9.5;good
3294;7.3;0.25;0.28;1.5;0.043;19.0;113.0;0.9933799999999999;3.38;0.56;10.1;good
1592;6.8;0.21;0.74;1.2;0.047;25.0;111.0;0.9916;3.13;0.41;10.7;good
106;7.1;0.12;0.32;9.6;0.054000000000000006;64.0;162.0;0.9962;3.4;0.41;9.4;good
1348;7.8;0.29;0.36;7.0;0.042;38.0;161.0;0.9941;3.26;0.37;11.2;excellent
4465;6.6;0.26;0.56;15.4;0.053;32.0;141.0;0.9981;3.11;0.49;9.3;good
1551;6.6;0.19;0.99;1.2;0.122;45.0;129.0;0.9936;3.09;0.31;8.7;good
2809;5.8;0.32;0.31;2.7;0.049;25.0;153.0;0.99067;3.44;0.73;12.2;excellent
4122;6.2;0.34;0.25;12.1;0.059000000000000004;33.0;171.0;0.99769;3.14;0.56;8.7;good
4002;6.1;0.25;0.48;15.8;0.052000000000000005;25.0;94.0;0.99782;3.07;0.45;9.2;good
3272;7.5;0.22;0.32;2.4;0.045;29.0;100.0;0.99135;3.08;0.6;11.3;excellent
2635;8.2;0.32;0.26;2.1;0.062;26.0;87.0;0.98974;3.1;0.47;12.8;good
159;5.2;0.44;0.04;1.4;0.036000000000000004;43.0;119.0;0.9894;3.36;0.33;12.1;excellent
4328;6.4;0.42;0.19;9.3;0.043;28.0;145.0;0.9943299999999999;3.23;0.53;10.98;good
3490;7.6;0.31;0.24;1.8;0.037000000000000005;39.0;150.0;0.9913;3.05;0.44;11.8;excellent
3537;6.2;0.27;0.47;1.2;0.146;28.0;105.0;0.99224;3.23;0.51;10.1;good
4357;5.9;0.28;0.34;3.6;0.04;50.0;194.0;0.9912;3.31;0.52;11.6;good
2797;6.8;0.35;0.53;10.1;0.053;37.0;151.0;0.9963;3.07;0.4;9.4;good
3493;6.0;0.28;0.27;15.5;0.036000000000000004;31.0;134.0;0.99408;3.19;0.44;13.0;excellent
4683;6.5;0.33;0.32;1.0;0.040999999999999995;39.0;120.0;0.9900399999999999;3.06;0.37;12.2;good
1660;6.6;0.27;0.49;7.8;0.049;62.0;217.0;0.9959;3.17;0.45;9.4;good
1907;7.9;0.37;0.3;2.7;0.028999999999999998;64.0;158.0;0.9916;3.12;0.59;12.0;excellent
2588;6.8;0.18;0.3;12.8;0.062;19.0;171.0;0.99808;3.0;0.52;9.0;excellent
522;6.9;0.25;0.4;1.3;0.038;22.0;101.0;0.9901;3.03;0.39;11.4;good
4448;7.3;0.3;0.25;2.5;0.045;32.0;122.0;0.99329;3.18;0.54;10.3;good
224;6.3;0.495;0.22;1.8;0.046;31.0;140.0;0.9929;3.39;0.54;10.4;good
2669;6.8;0.26;0.4;7.5;0.046;45.0;179.0;0.9958299999999999;3.2;0.49;9.3;good
2132;7.1;0.22;0.32;16.9;0.055999999999999994;49.0;158.0;0.9998;3.37;0.38;9.6;good
1507;7.8;0.26;0.74;7.5;0.044000000000000004;59.0;160.0;0.996;3.22;0.64;10.0;good
1355;7.6;0.19;0.41;1.1;0.04;38.0;143.0;0.9907;2.92;0.42;11.4;good
1009;8.3;0.15;0.39;1.3;0.055;32.0;146.0;0.993;3.08;0.39;10.5;good
1812;5.6;0.46;0.24;4.8;0.042;24.0;72.0;0.9908;3.29;0.37;12.6;good
1353;6.7;0.18;0.3;6.4;0.048;40.0;251.0;0.9956;3.29;0.52;10.0;good
589;7.0;0.23;0.33;5.8;0.04;25.0;136.0;0.995;3.19;0.58;9.5;good
2954;6.4;0.29;0.3;2.9;0.036000000000000004;25.0;79.0;0.9903700000000001;3.29;0.6;12.4;excellent
373;7.2;0.27;0.27;2.4;0.048;30.0;149.0;0.9936;3.1;0.51;9.2;good
4682;6.8;0.32;0.33;0.7;0.027000000000000003;15.0;66.0;0.9899;3.11;0.31;11.8;good
4192;6.7;0.2;0.24;6.5;0.044000000000000004;28.0;100.0;0.9934799999999999;3.12;0.33;10.2;good
1380;6.9;0.38;0.32;8.5;0.044000000000000004;36.0;152.0;0.9932;3.38;0.35;12.0;excellent
4396;7.4;0.27;0.26;11.8;0.053;55.0;173.0;0.9969899999999999;3.11;0.6;9.8;good
2982;7.0;0.2;0.31;8.0;0.05;29.0;213.0;0.9959600000000001;3.28;0.57;10.4;good
804;7.3;0.32;0.34;6.6;0.032;24.0;112.0;0.99505;3.22;0.46;9.8;good
1279;6.6;0.27;0.3;1.9;0.025;14.0;153.0;0.9928;3.29;0.62;10.5;good
3539;7.2;0.27;0.31;1.2;0.031;27.0;80.0;0.98892;3.03;0.33;12.7;good
693;5.9;0.37;0.14;6.3;0.036000000000000004;34.0;185.0;0.9944;3.17;0.63;9.8;good
4281;5.7;0.26;0.24;17.8;0.059000000000000004;23.0;124.0;0.9977299999999999;3.3;0.5;10.1;good
3080;8.5;0.19;0.48;1.1;0.026000000000000002;23.0;58.0;0.9918399999999999;2.9;0.5;10.5;good
2715;7.8;0.25;0.28;7.2;0.04;46.0;179.0;0.99541;3.14;0.6;10.1;good
1523;8.0;0.25;0.49;9.0;0.044000000000000004;31.0;185.0;0.998;3.34;0.49;10.0;good
176;7.2;0.32;0.47;5.1;0.044000000000000004;19.0;65.0;0.991;3.03;0.41;12.6;poor
4881;5.0;0.235;0.27;11.75;0.03;34.0;118.0;0.9954;3.07;0.5;9.4;good
2133;8.3;0.24;0.27;2.1;0.03;22.0;162.0;0.9914;2.99;0.68;11.9;good
3093;7.0;0.25;0.45;2.3;0.045;40.0;118.0;0.99064;3.16;0.48;11.9;excellent
626;7.6;0.56;0.12;10.4;0.096;22.0;177.0;0.9983;3.32;0.45;9.1;poor
337;5.8;0.27;0.27;12.3;0.045;55.0;170.0;0.9972;3.28;0.42;9.3;good
107;7.1;0.23;0.35;16.5;0.04;60.0;171.0;0.9990000000000001;3.16;0.59;9.1;good
3297;6.5;0.25;0.5;7.6;0.047;54.0;184.0;0.99572;3.17;0.45;9.2;good
3533;6.6;0.22;0.3;14.7;0.045;50.0;136.0;0.9970399999999999;3.14;0.37;10.6;good
3015;7.2;0.32;0.3;8.25;0.02;14.0;104.0;0.9936200000000001;2.99;0.44;11.4;good
1018;7.1;0.18;0.42;1.4;0.045;47.0;157.0;0.9916;2.95;0.31;10.5;good
427;6.8;0.29;0.5;13.3;0.053;48.0;194.0;0.9974;3.09;0.45;9.4;good
3831;6.8;0.31;0.19;3.5;0.086;30.0;130.0;0.993;2.83;0.44;9.6;good
4087;6.5;0.21;0.42;1.1;0.059000000000000004;33.0;101.0;0.9927;3.12;0.38;9.7;good
1177;6.8;0.25;0.29;2.0;0.042;19.0;189.0;0.9952;3.46;0.54;10.2;good
1542;7.2;0.16;0.49;1.3;0.037000000000000005;27.0;104.0;0.9924;3.23;0.57;10.6;good
2260;7.6;0.48;0.28;10.4;0.049;57.0;205.0;0.9974799999999999;3.24;0.45;9.3;good
2444;7.6;0.285;0.32;14.6;0.063;32.0;201.0;0.998;3.0;0.45;9.2;good
635;5.9;0.14;0.25;4.5;0.027000000000000003;34.0;140.0;0.9934;3.49;0.51;10.8;good
3860;7.3;0.25;0.26;7.2;0.048;52.0;207.0;0.99587;3.12;0.37;9.2;good
3334;6.6;0.425;0.25;2.35;0.034;23.0;87.0;0.99082;3.05;0.41;11.4;good
197;6.8;0.26;0.24;7.8;0.052000000000000005;54.0;214.0;0.9961;3.13;0.47;8.9;good
4278;5.6;0.18;0.29;2.3;0.04;5.0;47.0;0.99126;3.07;0.45;10.1;poor
841;8.7;0.23;0.32;13.4;0.044000000000000004;35.0;169.0;0.99975;3.12;0.47;8.8;excellent
3124;6.5;0.24;0.39;17.3;0.052000000000000005;22.0;126.0;0.9988799999999999;3.11;0.47;9.2;good
970;5.1;0.42;0.01;1.5;0.017;25.0;102.0;0.9894;3.38;0.36;12.3;excellent
2237;6.4;0.34;0.2;14.9;0.06;37.0;162.0;0.9983;3.13;0.45;9.0;poor
2441;7.2;0.2;0.28;1.6;0.027999999999999997;13.0;168.0;0.99203;3.17;1.06;11.5;good
1030;7.1;0.2;0.41;2.1;0.054000000000000006;24.0;166.0;0.9948;3.48;0.62;10.5;good
2269;8.5;0.19;0.56;17.3;0.055;47.0;169.0;1.00047;3.07;0.67;9.3;good
2789;6.9;0.4;0.43;6.2;0.065;42.0;178.0;0.9955200000000001;3.11;0.53;9.4;good
186;6.7;0.24;0.41;9.4;0.04;49.0;166.0;0.9954;3.12;0.61;9.9;good
2279;7.1;0.4;0.52;1.3;0.14800000000000002;45.0;149.0;0.9946799999999999;3.08;0.56;8.7;good
1492;8.0;0.3;0.49;9.4;0.046;47.0;188.0;0.9964;3.14;0.48;10.0;good
4535;7.3;0.26;0.53;12.7;0.047;60.5;156.0;0.9984;3.06;0.45;9.1;good
554;7.8;0.28;0.34;1.6;0.027999999999999997;32.0;118.0;0.9901;3.0;0.38;12.1;excellent
126;7.4;0.39;0.23;7.0;0.033;29.0;126.0;0.9940000000000001;3.14;0.42;10.5;good
3962;7.2;0.58;0.27;5.8;0.032;40.0;118.0;0.9908799999999999;3.17;0.53;13.0;excellent
3888;6.0;0.28;0.24;17.8;0.047;42.0;111.0;0.9989600000000001;3.1;0.45;8.9;good
2945;4.9;0.33;0.31;1.2;0.016;39.0;150.0;0.98713;3.33;0.59;14.0;excellent
3760;7.8;0.2;0.32;5.0;0.016;31.0;101.0;0.9918600000000001;2.99;0.39;11.0;good
2460;6.6;0.33;0.24;16.05;0.045;31.0;147.0;0.9982200000000001;3.08;0.52;9.2;good
2455;7.8;0.32;0.33;10.4;0.031;47.0;194.0;0.99692;3.07;0.58;9.6;good
4094;6.4;0.25;0.28;4.9;0.03;29.0;98.0;0.99024;3.09;0.58;12.8;excellent
3728;6.2;0.2;0.33;5.4;0.027999999999999997;21.0;75.0;0.9901200000000001;3.36;0.41;13.5;excellent
4866;5.7;0.41;0.21;1.9;0.048;30.0;112.0;0.9913799999999999;3.29;0.55;11.2;good
116;6.0;0.31;0.24;3.3;0.040999999999999995;25.0;143.0;0.9914;3.31;0.44;11.3;good
3329;6.7;0.21;0.34;1.4;0.049;36.0;112.0;0.9909100000000001;3.02;0.5;11.0;good
3596;6.6;0.17;0.28;1.1;0.034;55.0;108.0;0.98939;3.0;0.52;11.9;excellent
2712;6.4;0.21;0.44;7.4;0.045;47.0;182.0;0.9957;3.24;0.46;9.1;good
4407;6.3;0.19;0.32;2.8;0.046;18.0;80.0;0.9904299999999999;2.92;0.47;11.05;good
2850;6.7;0.24;0.29;14.9;0.053;55.0;136.0;0.99839;3.03;0.52;9.0;good
621;6.5;0.26;0.43;8.9;0.083;50.0;171.0;0.9965;2.85;0.5;9.0;good
4849;6.4;0.33;0.44;8.9;0.055;52.0;164.0;0.9948799999999999;3.1;0.48;9.6;good
4452;6.3;0.39;0.22;2.8;0.048;53.0;173.0;0.9930399999999999;3.24;0.45;9.8;good
189;6.5;0.28;0.28;8.5;0.047;54.0;210.0;0.9962;3.09;0.54;8.9;poor
719;7.4;0.29;0.5;1.8;0.042;35.0;127.0;0.9937;3.45;0.5;10.2;excellent
758;7.1;0.14;0.4;1.2;0.051;55.0;136.0;0.9932;3.3;0.96;9.8;excellent
158;5.2;0.44;0.04;1.4;0.036000000000000004;43.0;119.0;0.9894;3.36;0.33;12.1;excellent
3397;6.3;0.19;0.29;5.5;0.042;44.0;189.0;0.9930399999999999;3.19;0.47;10.3;good
1325;7.7;0.32;0.48;2.3;0.04;28.0;114.0;0.9911;3.2;0.52;12.8;excellent
3889;6.2;0.27;0.26;12.1;0.046;43.0;127.0;0.9951;3.16;0.37;10.8;good
1381;5.7;0.43;0.3;5.7;0.039;24.0;98.0;0.992;3.54;0.61;12.3;excellent
2761;6.0;0.26;0.15;1.3;0.06;51.0;154.0;0.99354;3.14;0.51;8.7;good
272;5.8;0.25;0.26;13.1;0.051;44.0;148.0;0.9972;3.29;0.38;9.3;good
1558;6.2;0.43;0.49;6.4;0.045;12.0;115.0;0.9963;3.27;0.57;9.0;poor
2488;7.9;0.27;0.27;1.7;0.034;25.0;122.0;0.9908799999999999;2.97;0.51;11.9;good
4477;6.4;0.32;0.26;7.9;0.05;53.0;180.0;0.9951399999999999;3.14;0.5;9.6;good
1502;6.6;0.3;0.24;1.2;0.034;17.0;121.0;0.9933;3.13;0.36;9.2;good
2779;6.7;0.2;0.37;1.65;0.025;42.0;103.0;0.9902200000000001;3.11;0.45;11.4;good
3561;7.0;0.48;0.12;4.5;0.05;23.0;86.0;0.99398;2.86;0.35;9.0;good
1306;6.8;0.24;0.4;1.8;0.047;34.0;105.0;0.99;3.13;0.49;12.8;excellent
3182;5.5;0.12;0.33;1.0;0.038;23.0;131.0;0.99164;3.25;0.45;9.8;good
3144;6.2;0.23;0.36;17.2;0.039;37.0;130.0;0.99946;3.23;0.43;8.8;good
2034;7.9;0.35;0.36;1.6;0.038;11.0;124.0;0.9928;3.25;0.48;11.0;good
2801;6.8;0.26;0.44;8.2;0.046;52.0;183.0;0.99584;3.2;0.51;9.4;good
4341;7.4;0.27;0.52;15.7;0.054000000000000006;36.0;139.0;0.9978799999999999;3.04;0.62;10.0333333333333;good
1367;7.6;0.27;0.24;3.8;0.057999999999999996;19.0;115.0;0.9958;3.15;0.45;8.9;good
3019;7.2;0.32;0.3;8.25;0.02;14.0;104.0;0.9936200000000001;2.99;0.44;11.4;good
1712;7.9;0.18;0.37;3.0;0.061;25.0;178.0;0.995;3.22;0.51;10.0;good
4437;6.5;0.29;0.3;9.15;0.051;25.0;166.0;0.99339;3.24;0.56;11.35;good
4778;5.8;0.315;0.19;19.4;0.031;28.0;106.0;0.9970399999999999;2.97;0.4;10.55;good
1433;7.1;0.29;0.49;1.2;0.031;32.0;99.0;0.9893;3.07;0.33;12.2;good
478;7.1;0.55;0.13;1.7;0.073;21.0;165.0;0.9940000000000001;2.97;0.58;9.2;good
61;6.0;0.19;0.26;12.4;0.048;50.0;147.0;0.9972;3.3;0.36;8.9;good
388;6.7;0.21;0.32;5.4;0.047;29.0;140.0;0.995;3.39;0.46;9.7;good
3973;6.3;0.27;0.51;7.6;0.049;35.0;200.0;0.9954799999999999;3.16;0.54;9.4;poor
791;5.9;0.24;0.3;2.0;0.033;28.0;92.0;0.99225;3.39;0.69;10.9;excellent
4464;6.6;0.26;0.56;15.4;0.053;32.0;141.0;0.9981;3.11;0.49;9.3;good
1313;9.2;0.32;0.42;1.3;0.046;14.0;186.0;0.9949;3.08;0.48;9.6;good
280;7.0;0.24;0.36;2.8;0.034;22.0;112.0;0.99;3.19;0.38;12.6;excellent
1625;6.4;0.26;0.49;6.4;0.037000000000000005;37.0;161.0;0.9954;3.38;0.53;9.7;good
3575;6.8;0.18;0.28;1.1;0.027000000000000003;32.0;112.0;0.9908899999999999;3.15;0.45;11.0;excellent
3085;8.5;0.23;0.4;9.9;0.036000000000000004;24.0;88.0;0.9951;3.02;0.42;10.5;good
1369;7.4;0.64;0.47;14.15;0.168;42.0;185.0;0.9984;2.9;0.49;9.3;good
4838;5.3;0.275;0.24;7.4;0.038;28.0;114.0;0.99313;3.38;0.51;11.0;good
2516;7.1;0.32;0.29;4.0;0.038;33.0;170.0;0.9946299999999999;3.27;0.64;10.2;good
1426;7.2;0.22;0.49;1.0;0.045;34.0;140.0;0.99;3.05;0.34;12.7;good
2820;6.7;0.325;0.82;1.2;0.152;49.0;120.0;0.9931200000000001;2.99;0.38;9.2;good
2083;9.4;0.3;0.32;10.7;0.028999999999999998;14.0;111.0;0.9958;2.85;0.42;10.6;good
2627;7.8;0.17;0.23;1.7;0.028999999999999998;39.0;128.0;0.99272;3.37;0.41;10.7;excellent
2299;7.0;0.32;0.31;6.4;0.031;38.0;115.0;0.99235;3.38;0.58;12.2;excellent
707;7.2;0.18;0.45;4.4;0.046;57.0;166.0;0.9943;3.13;0.62;11.2;good
691;6.1;0.36;0.16;6.4;0.037000000000000005;36.0;198.0;0.9944;3.17;0.62;9.9;good
3647;6.4;0.29;0.24;3.2;0.037000000000000005;31.0;95.0;0.9894200000000001;2.9;0.66;12.6;excellent
3050;6.2;0.255;0.24;1.7;0.039;138.5;272.0;0.9945200000000001;3.53;0.53;9.6;poor
742;7.0;0.2;0.37;2.0;0.03;26.0;136.0;0.9932;3.28;0.61;10.2;good
1152;6.1;0.6;0.0;1.3;0.042;24.0;79.0;0.9937;3.31;0.38;9.4;poor
4733;5.2;0.185;0.22;1.0;0.03;47.0;123.0;0.99218;3.55;0.44;10.15;good
111;7.2;0.27;0.46;18.75;0.052000000000000005;45.0;255.0;1.0;3.04;0.52;8.9;good
3188;7.0;0.17;0.36;6.4;0.055;42.0;123.0;0.99318;3.11;0.5;11.0;excellent
3607;6.8;0.14;0.18;1.4;0.047;30.0;90.0;0.99164;3.27;0.54;11.2;good
3820;6.3;0.3;0.2;3.7;0.039;34.0;132.0;0.9915799999999999;3.0;0.38;10.7;good
2946;5.1;0.29;0.28;8.3;0.026000000000000002;27.0;107.0;0.99308;3.36;0.37;11.0;good
3861;6.2;0.22;0.3;12.4;0.054000000000000006;108.0;152.0;0.9972799999999999;3.1;0.47;9.5;good
3886;6.8;0.33;0.31;7.4;0.045;34.0;143.0;0.99226;3.06;0.55;12.2;good
4458;6.6;0.35;0.26;2.7;0.045;19.0;129.0;0.9895200000000001;3.24;0.48;13.0;excellent
3031;5.8;0.19;0.25;10.8;0.042;33.0;124.0;0.99646;3.22;0.41;9.2;good
3712;6.3;0.2;0.18;10.6;0.045;57.0;159.0;0.99666;3.09;0.54;9.2;good
1770;7.8;0.39;0.26;9.9;0.059000000000000004;33.0;181.0;0.9955;3.04;0.42;10.9;good
494;6.8;0.2;0.38;4.7;0.04;27.0;103.0;0.9940000000000001;3.37;0.58;10.7;good
1347;8.2;0.35;0.4;6.3;0.039;35.0;162.0;0.9936;3.15;0.34;11.9;excellent
3354;5.9;0.2;0.28;12.8;0.038;29.0;132.0;0.99426;3.31;0.57;11.8;excellent
