;fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
1511;8.8;0.23;0.74;3.2;0.042;15.0;126.0;0.9934;3.02;0.51;11.2;good
3361;6.4;0.17;0.27;9.9;0.047;26.0;101.0;0.9959600000000001;3.34;0.5;9.9;good
4430;8.1;0.36;0.59;13.6;0.051;60.0;134.0;0.9988600000000001;2.96;0.39;8.7;good
2999;6.8;0.18;0.28;9.8;0.039;29.0;113.0;0.99406;3.11;0.45;10.9;excellent
4373;6.1;0.26;0.28;1.7;0.043;24.0;98.0;0.98918;3.14;0.44;12.5;good
1967;8.0;0.23;0.35;9.2;0.044000000000000004;53.0;186.0;0.997;3.09;0.56;9.5;excellent
1480;7.2;0.08;0.49;1.3;0.05;18.0;148.0;0.9945;3.46;0.44;10.2;good
4053;7.4;0.16;0.27;15.5;0.05;25.0;135.0;0.9984;2.9;0.43;8.7;excellent
3744;7.0;0.15;0.28;14.7;0.051;29.0;149.0;0.99792;2.96;0.39;9.0;excellent
1563;7.8;0.3;0.74;1.8;0.033;33.0;156.0;0.991;3.29;0.52;12.8;good
2418;6.3;0.41;0.16;0.9;0.032;25.0;98.0;0.99274;3.16;0.42;9.5;good
843;6.9;0.19;0.35;1.7;0.036000000000000004;33.0;101.0;0.99315;3.21;0.54;10.8;excellent
3060;6.2;0.25;0.54;7.0;0.046;58.0;176.0;0.99454;3.19;0.7;10.4;good
681;6.8;0.34;0.69;1.3;0.057999999999999996;12.0;171.0;0.9931;3.06;0.47;9.7;good
553;7.0;0.3;0.51;13.6;0.05;40.0;168.0;0.9976;3.07;0.52;9.6;excellent
3928;6.6;0.32;0.47;15.6;0.063;27.0;173.0;0.99872;3.18;0.56;9.0;good
1944;6.0;0.45;0.42;1.1;0.051;61.0;197.0;0.9932;3.02;0.4;9.0;good
3281;6.5;0.32;0.3;2.3;0.051;20.0;127.0;0.98964;3.13;0.52;12.8;good
3675;5.6;0.25;0.19;2.4;0.049;42.0;166.0;0.992;3.25;0.43;10.4;good
2009;8.0;0.4;0.33;7.7;0.034;27.0;98.0;0.9935;3.18;0.41;12.2;excellent
2905;7.6;0.31;0.26;1.7;0.073;40.0;157.0;0.9938;3.1;0.46;9.8;good
1199;7.4;0.25;0.37;6.9;0.02;14.0;93.0;0.9939;3.0;0.48;10.7;excellent
1481;6.6;0.25;0.24;1.7;0.048;26.0;124.0;0.9942;3.37;0.6;10.1;good
3286;6.8;0.23;0.31;2.8;0.047;40.0;122.0;0.99126;3.06;0.64;10.9;excellent
202;6.9;0.54;0.32;13.2;0.05;53.0;236.0;0.9973;3.2;0.5;9.6;good
517;7.4;0.15;0.42;1.7;0.045;49.0;154.0;0.992;3.0;0.6;10.4;good
2969;6.7;0.2;0.3;1.4;0.025;17.0;76.0;0.9910399999999999;3.11;0.44;11.0;good
293;6.2;0.28;0.22;7.3;0.040999999999999995;26.0;157.0;0.9957;3.44;0.64;9.8;excellent
3903;5.8;0.27;0.26;3.5;0.071;26.0;69.0;0.9899399999999999;3.1;0.38;11.5;good
1040;8.2;0.68;0.3;2.1;0.047;17.0;138.0;0.995;3.22;0.71;10.8;poor
706;6.2;0.31;0.21;6.3;0.040999999999999995;50.0;218.0;0.9941;3.15;0.6;10.0;good
3961;7.6;0.39;0.46;11.7;0.084;55.0;170.0;0.9977299999999999;2.91;0.51;9.0;good
4402;6.8;0.43;0.26;5.2;0.043;40.0;176.0;0.99116;3.17;0.41;12.3;good
2155;7.8;0.29;0.33;8.75;0.035;33.0;181.0;0.9962;3.11;0.46;10.7;good
3880;6.0;0.28;0.24;17.8;0.047;42.0;111.0;0.9989600000000001;3.1;0.45;8.9;good
1299;7.8;0.23;0.28;4.75;0.042;45.0;166.0;0.9928;2.96;0.4;11.5;good
1652;8.2;0.29;0.49;1.0;0.044000000000000004;29.0;118.0;0.9928;3.24;0.36;10.9;poor
3098;5.1;0.33;0.27;6.7;0.022000000000000002;44.0;129.0;0.99221;3.36;0.39;11.0;excellent
218;5.7;0.28;0.24;17.5;0.044000000000000004;60.0;167.0;0.9989;3.31;0.44;9.4;good
2582;6.8;0.18;0.3;12.8;0.062;19.0;171.0;0.99808;3.0;0.52;9.0;excellent
2689;7.6;0.18;0.28;7.1;0.040999999999999995;29.0;110.0;0.9965200000000001;3.2;0.42;9.2;good
1793;7.4;0.35;0.31;17.95;0.062;42.0;187.0;1.0002;3.27;0.64;9.1;good
421;7.0;0.21;0.28;8.7;0.045;37.0;222.0;0.9954;3.25;0.54;10.4;good
1896;7.5;0.29;0.67;8.1;0.037000000000000005;53.0;166.0;0.9966;2.9;0.41;8.9;good
58;6.6;0.38;0.15;4.6;0.044000000000000004;25.0;78.0;0.9931;3.11;0.38;10.2;good
555;9.2;0.25;0.34;1.2;0.026000000000000002;31.0;93.0;0.9916;2.93;0.37;11.3;excellent
1419;7.6;0.14;0.74;1.6;0.04;27.0;103.0;0.9916;3.07;0.4;10.8;excellent
991;8.2;0.26;0.44;1.3;0.046;7.0;69.0;0.9944;3.14;0.62;10.2;poor
92;6.9;0.24;0.33;1.7;0.035;47.0;136.0;0.99;3.26;0.4;12.6;excellent
4266;6.0;0.31;0.27;2.3;0.042;19.0;120.0;0.9895200000000001;3.32;0.41;12.7;excellent
4806;6.6;0.28;0.09;10.9;0.051;37.0;131.0;0.99566;2.93;0.62;9.5;good
2942;6.8;0.26;0.46;8.3;0.037000000000000005;49.0;173.0;0.9960100000000001;3.17;0.47;9.3;good
2750;5.8;0.17;0.34;1.8;0.045;96.0;170.0;0.99035;3.38;0.9;11.8;excellent
85;7.1;0.44;0.62;11.8;0.044000000000000004;52.0;152.0;0.9975;3.12;0.46;8.7;good
4711;5.4;0.205;0.16;12.55;0.051;31.0;115.0;0.99564;3.4;0.38;10.8;good
1851;6.1;0.34;0.46;4.7;0.028999999999999998;21.0;94.0;0.991;3.29;0.62;12.3;good
1280;7.8;0.16;0.41;1.7;0.026000000000000002;29.0;140.0;0.991;3.02;0.78;12.5;good
4830;5.8;0.29;0.27;1.6;0.062;17.0;140.0;0.9913799999999999;3.23;0.35;11.1;good
3469;7.6;0.22;0.28;12.0;0.055999999999999994;68.0;143.0;0.9983;2.99;0.3;9.2;good
737;6.9;0.38;0.25;9.8;0.04;28.0;191.0;0.9971;3.28;0.61;9.2;good
1570;6.6;0.3;0.74;4.6;0.040999999999999995;36.0;159.0;0.9946;3.21;0.45;9.9;good
2823;7.6;0.27;0.34;5.0;0.04;18.0;56.0;0.9908399999999999;3.06;0.48;12.4;good
957;6.6;0.23;0.32;0.9;0.040999999999999995;25.0;79.0;0.9926;3.39;0.54;10.2;excellent
2980;6.1;0.38;0.42;5.0;0.016;31.0;113.0;0.9900700000000001;3.15;0.31;12.4;excellent
4553;5.7;0.28;0.3;3.9;0.026000000000000002;36.0;105.0;0.9896299999999999;3.26;0.58;12.75;good
345;7.1;0.145;0.33;4.6;0.05;33.0;131.0;0.9942;3.28;0.4;9.6;good
291;5.9;0.15;0.31;5.8;0.040999999999999995;53.0;155.0;0.9945;3.52;0.46;10.5;good
1897;7.5;0.29;0.67;8.1;0.037000000000000005;53.0;166.0;0.9966;2.9;0.41;8.9;good
2387;6.9;0.3;0.3;1.3;0.053;24.0;186.0;0.99361;3.29;0.54;9.9;poor
1134;7.4;0.41;0.34;4.7;0.042;19.0;127.0;0.9953;3.25;0.42;10.4;good
644;6.4;0.24;0.29;11.4;0.051;32.0;166.0;0.9968;3.31;0.45;9.5;good
3370;6.0;0.29;0.25;1.4;0.033;30.0;114.0;0.9879399999999999;3.08;0.43;13.2;good
4878;6.2;0.53;0.02;0.9;0.035;6.0;81.0;0.99234;3.24;0.35;9.5;poor
4030;6.9;0.19;0.38;1.15;0.023;30.0;105.0;0.9904700000000001;3.11;0.38;11.4;good
2578;5.8;0.3;0.27;1.7;0.013999999999999999;45.0;104.0;0.9891399999999999;3.4;0.56;12.6;excellent
183;6.9;0.27;0.4;14.0;0.05;64.0;227.0;0.9979;3.18;0.58;9.6;good
4272;5.7;0.22;0.2;16.0;0.044000000000000004;41.0;113.0;0.9986200000000001;3.22;0.46;8.9;good
1810;6.6;0.36;0.21;1.5;0.049;39.0;184.0;0.9928;3.18;0.41;9.9;good
366;6.0;0.18;0.27;1.5;0.08900000000000001;40.0;143.0;0.9923;3.49;0.62;10.8;good
4723;6.4;0.42;0.46;8.4;0.05;58.0;180.0;0.99495;3.18;0.46;9.7;good
595;6.3;0.27;0.38;0.9;0.051;7.0;140.0;0.9926;3.45;0.5;10.5;excellent
3065;7.0;0.15;0.38;15.3;0.045;54.0;120.0;0.9975;3.18;0.42;9.8;good
230;6.8;0.64;0.08;9.7;0.062;26.0;142.0;0.9972;3.37;0.46;8.9;poor
3326;6.6;0.17;0.28;1.8;0.042;62.0;178.0;0.9920399999999999;3.15;0.42;10.2;good
2286;6.6;0.41;0.24;4.9;0.158;47.0;144.0;0.99471;3.17;0.49;9.4;good
2577;6.7;0.25;0.36;8.6;0.037000000000000005;63.0;206.0;0.9955299999999999;3.18;0.5;9.6;good
4818;6.0;0.27;0.4;1.7;0.021;18.0;82.0;0.9891;3.24;0.95;13.1333333333333;good
2953;6.0;0.28;0.25;1.8;0.042;8.0;108.0;0.9929;3.08;0.55;9.0;good
3253;5.3;0.3;0.16;4.2;0.028999999999999998;37.0;100.0;0.9905;3.3;0.36;11.8;excellent
3594;6.8;0.19;0.32;7.6;0.049;37.0;107.0;0.9933200000000001;3.12;0.44;10.7;excellent
4024;6.0;0.28;0.27;4.1;0.046;50.0;147.0;0.99126;3.27;0.56;11.6;good
2288;7.4;0.33;0.26;15.6;0.049;67.0;210.0;0.9990700000000001;3.06;0.68;9.5;good
1836;7.0;0.19;0.23;5.7;0.12300000000000001;27.0;104.0;0.9954;3.04;0.54;9.4;good
376;6.4;0.31;0.28;1.5;0.037000000000000005;12.0;119.0;0.9919;3.32;0.51;10.4;excellent
3621;7.1;0.27;0.24;12.6;0.044000000000000004;48.0;118.0;0.99726;3.04;0.56;10.0;excellent
735;6.4;0.25;0.3;5.5;0.038;15.0;129.0;0.9948;3.14;0.49;9.6;good
3527;7.6;0.23;0.29;8.6;0.053;65.0;146.0;0.9963;3.11;0.32;9.8;good
3321;6.0;0.26;0.33;4.35;0.04;15.0;80.0;0.98934;3.29;0.5;12.7;good
790;7.7;0.34;0.28;11.0;0.04;31.0;117.0;0.99815;3.27;0.29;9.2;good
3446;7.3;0.34;0.3;9.4;0.057;34.0;178.0;0.99554;3.15;0.44;10.4;good
82;7.1;0.34;0.2;6.1;0.063;47.0;164.0;0.9946;3.17;0.42;10.0;good
1349;9.2;0.35;0.39;0.9;0.042;15.0;61.0;0.9924;2.96;0.28;10.4;poor
2860;7.3;0.21;0.33;1.0;0.037000000000000005;66.0;144.0;0.9923;3.11;0.52;10.2;good
3691;7.4;0.22;0.26;8.8;0.027000000000000003;23.0;112.0;0.9931;2.98;0.41;11.4;good
4811;7.0;0.17;0.42;1.0;0.075;19.0;71.0;0.99103;3.32;0.62;11.4;good
378;5.7;0.32;0.5;2.6;0.049;17.0;155.0;0.9927;3.22;0.64;10.0;good
4082;5.9;0.23;0.28;8.6;0.046;37.0;142.0;0.9943200000000001;3.23;0.53;10.6;good
3912;6.5;0.33;0.3;3.8;0.036000000000000004;34.0;88.0;0.9902799999999999;3.25;0.63;12.5;excellent
4619;6.4;0.62;0.12;4.7;0.06;33.0;196.0;0.99556;3.22;0.48;8.9;good
3960;6.6;0.43;0.24;11.9;0.04;54.0;159.0;0.9962200000000001;3.14;0.54;9.8;good
4890;6.1;0.34;0.29;2.2;0.036000000000000004;25.0;100.0;0.9893799999999999;3.06;0.44;11.8;good
221;7.2;0.685;0.21;9.5;0.07;33.0;172.0;0.9971;3.0;0.55;9.1;good
175;6.9;0.23;0.4;7.5;0.04;50.0;151.0;0.9927;3.11;0.27;11.4;good
4840;6.8;0.34;0.36;8.9;0.028999999999999998;44.0;128.0;0.99318;3.28;0.35;11.95;excellent
1746;7.5;0.22;0.29;4.8;0.05;33.0;87.0;0.9940000000000001;3.14;0.42;9.9;good
184;6.8;0.26;0.56;11.9;0.043;64.0;226.0;0.997;3.02;0.63;9.3;good
3749;6.3;0.28;0.29;6.8;0.051;40.0;143.0;0.99374;3.43;0.59;11.0;good
1193;7.3;0.22;0.4;14.75;0.042;44.5;129.5;0.9998;3.36;0.41;9.1;excellent
1111;8.0;0.18;0.37;1.3;0.04;15.0;96.0;0.9912;3.06;0.61;12.1;good
4648;6.7;0.61;0.21;1.65;0.11699999999999999;40.0;240.0;0.9938;3.11;0.57;9.3;good
271;5.2;0.6;0.07;7.0;0.044000000000000004;33.0;147.0;0.9944;3.33;0.58;9.7;good
34;5.8;0.27;0.2;14.95;0.044000000000000004;22.0;179.0;0.9962;3.37;0.37;10.2;good
2815;6.6;0.36;0.24;0.9;0.038;15.0;72.0;0.99066;3.23;0.39;11.0;good
581;5.7;0.18;0.22;4.2;0.042;25.0;111.0;0.9940000000000001;3.35;0.39;9.4;good
2490;7.7;0.39;0.49;7.7;0.036000000000000004;11.0;110.0;0.9966;3.33;0.76;10.0;good
1216;8.2;0.37;0.36;1.0;0.034;17.0;93.0;0.9906;3.04;0.32;11.7;excellent
1934;6.8;0.28;0.36;1.6;0.04;25.0;87.0;0.9924;3.23;0.66;10.3;good
2784;7.1;0.2;0.31;7.4;0.053;32.0;211.0;0.99587;3.31;0.59;10.4;good
2873;5.8;0.21;0.32;1.6;0.045;38.0;95.0;0.98946;3.23;0.94;12.4;excellent
1726;7.0;0.3;0.32;6.4;0.034;28.0;97.0;0.9924;3.23;0.44;11.8;good
4021;7.0;0.23;0.42;1.1;0.062;35.0;100.0;0.99318;3.04;0.4;9.2;good
1758;9.6;0.21;0.28;1.2;0.038;12.0;53.0;0.9926;2.8;0.46;10.6;good
2965;5.5;0.34;0.26;2.2;0.021;31.0;119.0;0.98919;3.55;0.49;13.0;excellent
3149;7.2;0.32;0.4;8.7;0.038;45.0;154.0;0.9956799999999999;3.2;0.47;10.4;good
2762;7.3;0.32;0.35;1.4;0.05;8.0;163.0;0.99244;3.24;0.42;10.7;good
1399;7.0;0.2;0.34;5.7;0.035;32.0;83.0;0.9928;3.19;0.46;11.5;good
1854;6.8;0.24;0.35;6.4;0.048;44.0;172.0;0.9944;3.29;0.55;10.5;excellent
3102;6.5;0.29;0.26;7.0;0.04;18.0;113.0;0.99366;3.17;0.38;10.2;good
2863;6.5;0.15;0.32;1.3;0.036000000000000004;19.0;76.0;0.98964;3.18;0.41;12.3;good
1732;6.6;0.545;0.04;2.5;0.031;48.0;111.0;0.9906;3.14;0.32;11.9;good
2858;6.9;0.33;0.26;5.0;0.027000000000000003;46.0;143.0;0.9924;3.25;0.43;11.2;excellent
3163;7.1;0.36;0.37;4.8;0.019;39.0;114.0;0.99036;3.08;0.49;12.7;excellent
2395;7.0;0.27;0.29;3.9;0.059000000000000004;28.0;199.0;0.9961;3.54;0.59;10.3;good
3280;6.4;0.15;0.29;1.8;0.044000000000000004;21.0;115.0;0.99166;3.1;0.38;10.2;good
4842;6.2;0.28;0.57;1.0;0.043;50.0;92.0;0.9900399999999999;3.17;0.36;11.5;good
4851;6.4;0.33;0.44;8.9;0.055;52.0;164.0;0.9948799999999999;3.1;0.48;9.6;good
1848;8.7;0.49;0.57;17.8;0.052000000000000005;34.0;243.0;1.0007;2.98;0.82;9.0;good
1150;6.9;0.32;0.17;7.6;0.042;69.0;219.0;0.9959;3.13;0.4;8.9;good
3314;6.6;0.435;0.38;9.2;0.057999999999999996;66.0;243.0;0.9983299999999999;3.23;0.54;9.1;good
4391;7.3;0.22;0.37;15.5;0.048;70.0;203.0;0.9989899999999999;3.25;0.77;9.4;good
4598;6.5;0.36;0.31;13.55;0.053;20.0;113.0;0.99544;3.2;0.56;11.0;good
265;6.9;0.29;0.4;19.45;0.043;36.0;156.0;0.9996;2.93;0.47;8.9;good
4832;5.9;0.32;0.26;1.5;0.057;17.0;141.0;0.9917;3.24;0.36;10.7;good
1120;6.7;0.105;0.32;12.4;0.051;34.0;106.0;0.998;3.54;0.45;9.2;good
2646;5.7;0.18;0.36;1.2;0.046;9.0;71.0;0.9919899999999999;3.7;0.68;10.9;excellent
4346;6.7;0.27;0.69;1.2;0.17600000000000002;36.0;106.0;0.9928799999999999;2.96;0.43;9.2;good
4220;6.0;0.19;0.29;1.2;0.046;29.0;92.0;0.9903299999999999;3.22;0.53;11.3;good
7;7.0;0.27;0.36;20.7;0.045;45.0;170.0;1.001;3.0;0.45;8.8;good
2188;6.4;0.18;0.32;9.6;0.052000000000000005;24.0;90.0;0.9963;3.35;0.49;9.4;good
1071;8.3;0.22;0.38;14.8;0.054000000000000006;32.0;126.0;1.0002;3.22;0.5;9.7;good
4071;7.6;0.26;0.32;1.3;0.048;23.0;76.0;0.9903;2.96;0.46;12.0;good
3515;6.8;0.19;0.33;1.3;0.031;22.0;87.0;0.98987;3.08;0.62;12.3;excellent
3172;6.7;0.33;0.36;6.6;0.042;34.0;116.0;0.9912299999999999;2.97;0.31;12.2;excellent
387;6.3;0.39;0.35;5.9;0.04;82.5;260.0;0.9941;3.12;0.66;10.1;good
777;7.2;0.23;0.19;13.7;0.052000000000000005;47.0;197.0;0.99865;3.12;0.53;9.0;good
4897;6.0;0.21;0.38;0.8;0.02;22.0;98.0;0.98941;3.26;0.32;11.8;good
764;6.3;0.3;0.28;5.0;0.042;36.0;168.0;0.99505;3.22;0.69;9.5;good
3605;6.7;0.35;0.48;8.8;0.055999999999999994;35.0;167.0;0.9962799999999999;3.04;0.47;9.4;good
907;7.1;0.25;0.39;2.1;0.036000000000000004;30.0;124.0;0.9908;3.28;0.43;12.2;excellent
330;6.4;0.32;0.35;4.8;0.03;34.0;101.0;0.9912;3.36;0.6;12.5;excellent
2481;6.4;0.37;0.37;4.85;0.040999999999999995;39.5;216.5;0.9943200000000001;3.1;0.5;9.8;good
519;7.2;0.34;0.34;12.6;0.048;7.0;41.0;0.9942;3.19;0.4;11.7;good
4079;5.4;0.265;0.28;7.8;0.052000000000000005;27.0;91.0;0.9943200000000001;3.19;0.38;10.4;good
658;6.6;0.27;0.25;3.1;0.052000000000000005;41.0;188.0;0.9915;3.24;0.4;11.3;good
3980;6.1;0.22;0.25;12.1;0.035;54.0;135.0;0.9948100000000001;3.21;0.4;10.7;good
3583;7.7;0.24;0.3;1.4;0.040999999999999995;15.0;102.0;0.9929;3.26;0.53;10.4;good
4650;5.6;0.695;0.06;6.8;0.042;9.0;84.0;0.9943200000000001;3.44;0.44;10.2;good
1659;6.6;0.325;0.49;7.7;0.049;53.0;217.0;0.996;3.16;0.4;9.3;good
4595;7.1;0.39;0.3;9.9;0.037000000000000005;29.0;124.0;0.9941399999999999;3.07;0.42;10.9;good
4377;6.5;0.13;0.27;2.6;0.035;32.0;76.0;0.9914;3.21;0.76;11.333333333333302;good
220;7.5;0.27;0.36;7.0;0.036000000000000004;45.0;164.0;0.9939;3.03;0.33;11.0;good
2913;7.7;0.18;0.3;1.2;0.046;49.0;199.0;0.99413;3.03;0.38;9.3;good
4125;6.3;0.17;0.23;5.7;0.048;44.0;147.0;0.99382;3.08;0.54;10.0;good
3519;6.9;0.33;0.62;7.5;0.038;46.0;132.0;0.9914299999999999;3.23;0.43;13.4;excellent
1129;7.9;0.25;0.29;5.3;0.031;33.0;117.0;0.9918;3.06;0.32;11.8;excellent
123;6.9;0.19;0.28;5.0;0.057999999999999996;14.0;146.0;0.9952;3.29;0.36;9.1;good
1777;6.5;0.18;0.26;1.4;0.040999999999999995;40.0;141.0;0.9941;3.34;0.72;9.5;good
3855;5.9;0.18;0.29;4.6;0.032;68.0;137.0;0.99159;3.21;0.38;11.3;good
3309;6.7;0.46;0.27;5.2;0.039;35.0;96.0;0.99129;3.16;0.44;12.4;excellent
3967;6.3;0.27;0.51;7.6;0.049;35.0;200.0;0.9954799999999999;3.16;0.54;9.4;poor
4581;6.0;0.27;0.26;1.3;0.038;32.0;138.0;0.99125;3.46;0.43;11.1;good
752;6.7;0.2;0.42;14.0;0.038;83.0;160.0;0.9987;3.16;0.5;9.4;good
1534;7.1;0.18;0.74;15.6;0.044000000000000004;44.0;176.0;0.9996;3.38;0.67;9.0;good
4309;6.6;0.34;0.25;4.8;0.038;16.0;121.0;0.99198;3.36;0.71;12.6;good
3810;6.8;0.26;0.34;15.1;0.06;42.0;162.0;0.99705;3.24;0.52;10.5;poor
3043;7.2;0.21;1.0;1.1;0.154;46.0;114.0;0.9931;2.95;0.43;9.2;good
565;7.8;0.22;0.38;10.3;0.059000000000000004;28.0;99.0;0.9967;3.12;0.47;10.0;good
4669;5.9;0.44;0.33;1.2;0.049;12.0;117.0;0.99134;3.46;0.44;11.5;good
1869;8.2;0.18;0.28;8.5;0.035;41.0;140.0;0.9952;3.04;0.37;10.1;excellent
575;8.2;0.22;0.3;1.8;0.047;47.0;185.0;0.9933;3.13;0.5;10.2;good
3233;6.2;0.2;0.29;11.8;0.035;21.0;93.0;0.99364;3.18;0.34;11.9;good
3585;7.0;0.24;0.35;1.0;0.032;42.0;104.0;0.98988;3.16;0.37;11.7;excellent
603;6.4;0.475;0.06;1.0;0.03;9.0;131.0;0.9904;2.97;0.29;10.8;good
2328;6.9;0.35;0.55;11.95;0.038;22.0;111.0;0.99687;3.11;0.29;9.7;good
1255;6.4;0.22;0.34;1.8;0.057;29.0;104.0;0.9959;3.81;0.57;10.3;good
3447;6.0;0.17;0.29;9.7;0.044000000000000004;33.0;98.0;0.99536;3.12;0.36;9.2;good
2766;6.9;0.16;0.37;1.8;0.034;36.0;95.0;0.9895200000000001;2.93;0.59;12.0;good
1945;8.1;0.26;0.3;7.8;0.049;39.0;152.0;0.9954;2.99;0.58;10.0;good
2114;7.7;0.23;0.31;10.7;0.038;59.0;186.0;0.9969;3.12;0.55;9.5;good
1776;6.6;0.25;0.35;14.0;0.069;42.0;163.0;0.9990000000000001;3.56;0.47;9.8;good
4860;6.0;0.52;0.33;7.7;0.046;24.0;119.0;0.99224;3.04;0.38;11.0;good
23;7.6;0.67;0.14;1.5;0.07400000000000001;25.0;168.0;0.9937;3.05;0.51;9.3;good
687;6.8;0.67;0.3;13.0;0.29;22.0;193.0;0.9984;3.08;0.67;9.0;poor
1696;8.5;0.32;0.36;14.9;0.040999999999999995;47.0;190.0;0.9982;3.08;0.31;10.0;good
3268;7.5;0.33;0.36;2.6;0.051;26.0;126.0;0.99097;3.32;0.53;12.7;good
3702;7.5;0.24;0.31;13.1;0.05;26.0;180.0;0.99884;3.05;0.53;9.1;good
10;8.1;0.27;0.41;1.45;0.033;11.0;63.0;0.9908;2.99;0.56;12.0;good
2842;5.9;0.2;0.4;1.3;0.047;23.0;92.0;0.9923200000000001;3.2;0.45;10.0;good
2962;6.9;0.38;0.38;13.1;0.11199999999999999;14.0;94.0;0.99792;3.02;0.48;9.2;good
2804;6.4;0.22;0.32;7.2;0.027999999999999997;15.0;83.0;0.993;3.13;0.55;10.9;excellent
3339;7.6;0.17;0.27;4.6;0.05;23.0;98.0;0.9942200000000001;3.08;0.47;9.5;good
1163;5.7;0.26;0.27;4.1;0.201;73.5;189.5;0.9942;3.27;0.38;9.4;good
888;7.3;0.26;0.31;1.6;0.04;39.0;173.0;0.9918;3.19;0.51;11.4;good
4561;6.0;0.26;0.26;2.2;0.035;10.0;72.0;0.9894649999999999;3.11;0.48;12.15;good
4772;6.4;0.28;0.45;8.6;0.057;47.0;223.0;0.99654;3.16;0.51;9.1;good
4482;6.2;0.3;0.33;3.5;0.037000000000000005;37.0;155.0;0.98987;3.18;0.37;12.4;good
2633;7.2;0.24;0.27;11.4;0.034;40.0;174.0;0.9977299999999999;3.2;0.44;9.0;good
2080;6.8;0.36;0.32;1.6;0.039;10.0;124.0;0.9948;3.3;0.67;9.6;good
4034;6.8;0.27;0.22;17.8;0.034;16.0;116.0;0.9989;3.07;0.53;9.2;good
729;6.0;0.33;0.27;0.8;0.185;12.0;188.0;0.9924;3.12;0.62;9.4;good
599;6.9;0.19;0.4;1.4;0.036000000000000004;14.0;55.0;0.9909;3.08;0.68;11.5;excellent
104;7.4;0.25;0.37;13.5;0.06;52.0;192.0;0.9975;3.0;0.44;9.1;good
2754;5.9;0.17;0.28;0.7;0.027000000000000003;5.0;28.0;0.98985;3.13;0.32;10.6;good
1156;7.8;0.3;0.29;16.85;0.054000000000000006;23.0;135.0;0.9998;3.16;0.38;9.0;good
904;6.9;0.21;0.28;2.4;0.055999999999999994;49.0;159.0;0.9944;3.02;0.47;8.8;excellent
2164;8.4;0.22;0.28;18.8;0.027999999999999997;55.0;130.0;0.998;2.96;0.35;11.6;good
3835;6.2;0.31;0.23;3.3;0.052000000000000005;34.0;113.0;0.99429;3.16;0.48;8.4;good
2640;7.4;0.2;0.37;1.2;0.027999999999999997;28.0;89.0;0.9913200000000001;3.14;0.61;11.8;good
3964;7.5;0.35;0.48;12.4;0.055999999999999994;61.0;176.5;0.99803;2.97;0.52;8.8;good
46;6.2;0.45;0.26;4.4;0.063;63.0;206.0;0.9940000000000001;3.27;0.52;9.8;poor
2154;9.8;0.93;0.45;8.6;0.052000000000000005;34.0;187.0;0.9994;3.12;0.59;10.2;poor
1768;6.6;0.37;0.07;1.4;0.048;58.0;144.0;0.9922;3.17;0.38;10.0;good
1579;7.6;0.31;0.49;13.4;0.062;50.0;191.0;0.9989;3.22;0.53;9.0;poor
4787;3.9;0.225;0.4;4.2;0.03;29.0;118.0;0.9890000000000001;3.57;0.36;12.8;excellent
3502;6.7;0.29;0.45;14.3;0.054000000000000006;30.0;181.0;0.99869;3.14;0.57;9.1;good
3863;6.5;0.27;0.19;6.6;0.045;98.0;175.0;0.99364;3.16;0.34;10.1;good
1948;7.2;0.19;0.31;1.4;0.046;37.0;135.0;0.9939;3.34;0.57;10.2;excellent
1877;8.0;0.2;0.36;1.2;0.032;21.0;78.0;0.9921;3.08;0.37;10.4;good
1414;5.8;0.17;0.3;1.4;0.037000000000000005;55.0;130.0;0.9909;3.29;0.38;11.3;good
3627;6.4;0.37;0.2;5.6;0.11699999999999999;61.0;183.0;0.99459;3.24;0.43;9.5;good
1411;7.0;0.2;0.34;5.7;0.035;32.0;83.0;0.9928;3.19;0.46;11.5;good
1135;6.7;0.25;0.34;12.85;0.048;30.0;161.0;0.9986;3.44;0.47;9.5;good
937;6.1;0.36;0.58;15.0;0.044000000000000004;42.0;115.0;0.9978;3.15;0.51;9.0;good
260;6.9;0.115;0.35;5.4;0.048;36.0;108.0;0.9939;3.32;0.42;10.2;good
196;6.4;0.29;0.44;3.6;0.19699999999999998;75.0;183.0;0.9942;3.01;0.38;9.1;good
2825;6.3;0.25;0.22;3.3;0.048;41.0;161.0;0.99256;3.16;0.5;10.5;good
4655;6.0;0.29;0.41;10.8;0.048;55.0;149.0;0.9937;3.09;0.59;10.966666666666699;excellent
2322;6.1;0.41;0.04;1.3;0.036000000000000004;23.0;121.0;0.9922799999999999;3.24;0.61;9.9;good
1691;7.2;0.25;0.28;14.4;0.055;55.0;205.0;0.9986;3.12;0.38;9.0;excellent
456;6.3;0.23;0.31;1.5;0.022000000000000002;11.0;82.0;0.9892;3.3;0.4;12.9;excellent
348;7.8;0.18;0.46;13.6;0.052000000000000005;38.0;118.0;0.998;3.15;0.5;10.0;good
1718;9.3;0.2;0.33;1.7;0.05;28.0;178.0;0.9954;3.16;0.43;9.0;poor
2661;7.2;0.3;0.26;1.5;0.040999999999999995;46.0;178.0;0.99154;3.19;0.56;11.3;good
3771;6.1;0.27;0.28;9.8;0.042;61.0;125.0;0.9953200000000001;3.14;0.42;10.2;good
